Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer Segment
13375,89,71,223.51,3,3,3,333,Potential Loyalist
13376,99,53,285.13,3,3,4,334,Need Attention
13377,397,78,426.28,2,4,4,244,At Risk
13379,26,97,169.78,4,4,3,443,Need Attention
13380,433,3,3.95,1,1,1,111,Lost
13381,32,356,1056.16,4,5,5,455,Champion
13382,281,86,208.48,2,4,3,243,At Risk
13383,544,1,1.06,1,1,1,111,Lost
13384,31,264,826.72,4,5,5,455,Champion
13385,330,35,158.66,2,2,3,223,Hibernating
13386,414,31,71.14,1,2,2,122,Hibernating
13387,417,71,137.91,1,3,3,133,At Risk
13388,131,69,285.93,3,3,4,334,Need Attention
13389,11,51,196.09,5,3,3,533,Potential Loyalist
13390,75,13,39.79,3,1,1,311,New Customer
13391,204,1,14.95,2,1,1,211,Hibernating
13392,677,8,11.57,1,1,1,111,Lost
13393,584,69,286.39,1,3,4,134,At Risk
13394,2,409,878.96,5,5,5,555,Champion
13395,185,81,154.44,3,4,3,343,Need Attention
13396,29,43,167.48,4,3,3,433,Potential Loyalist
13397,73,89,408.13,3,4,4,344,Loyal Customer
13398,192,39,157.72,3,3,3,333,Potential Loyalist
13399,464,15,54.15,1,1,2,112,Lost
13400,583,23,45.3,1,2,1,121,Lost
13402,127,79,186.9,3,4,3,343,Need Attention
13403,18,9,32.8,5,1,1,511,New Customer
13404,1,11,31.91,5,1,1,511,New Customer
13405,74,43,212.171,3,3,3,333,Potential Loyalist
13406,427,9,22.189999999999998,1,1,1,111,Lost
13407,579,85,213.36,1,4,3,143,At Risk
13408,2,826,2071.892,5,5,5,555,Champion
13410,24,50,121.25,4,3,3,433,Potential Loyalist
13411,107,18,58.75,3,2,2,322,Hibernating
13412,620,34,163.85,1,2,3,123,Hibernating
13413,640,43,80.98,1,3,2,132,Hibernating
13414,134,55,110.77,3,3,3,333,Potential Loyalist
13415,473,101,254.15,1,4,4,144,Cannot Lose Them
13416,44,26,127.10000000000001,4,2,3,423,Potential Loyalist
13417,5,77,361.69,5,4,4,544,Champion
13418,12,537,1544.64,5,5,5,555,Champion
13419,64,16,16.19,3,1,1,311,New Customer
13420,150,8,28.34,3,1,1,311,New Customer
13421,40,265,612.66,4,5,5,455,Champion
13422,64,127,384.89,3,4,4,344,Loyal Customer
13423,429,12,26.779999999999998,1,1,1,111,Lost
13424,450,40,66.88,1,3,2,132,Hibernating
13425,108,177,455.65,3,5,4,354,Loyal Customer
13426,1,343,696.28,5,5,5,555,Champion
13427,19,52,88.69,5,3,2,532,Potential Loyalist
13428,10,138,250.66,5,4,4,544,Champion
13429,11,67,81.79,5,3,2,532,Potential Loyalist
13430,19,49,81.22,5,3,2,532,Potential Loyalist
13431,67,129,462.59,3,4,4,344,Loyal Customer
13432,571,111,253.58,1,4,4,144,Cannot Lose Them
13433,501,24,110.97,1,2,3,123,Hibernating
13434,74,35,69.44,3,2,2,322,Hibernating
13435,5,149,415.1,5,4,4,544,Champion
13436,2,12,69.96,5,1,2,512,New Customer
13437,14,167,816.46,5,4,5,545,Champion
13438,547,1,4.65,1,1,1,111,Lost
13439,255,167,345.4,2,4,4,244,At Risk
13440,423,59,190.15,1,3,3,133,At Risk
13441,92,38,91.05,3,3,2,332,Hibernating
13442,667,38,266.38,1,3,4,134,At Risk
13443,449,200,572.63,1,5,5,155,Cannot Lose Them
13444,374,57,133.9,2,3,3,233,Hibernating
13445,626,7,13.790000000000001,1,1,1,111,Lost
13446,430,192,518.77,1,5,4,154,Cannot Lose Them
13447,23,59,185.25,4,3,3,433,Potential Loyalist
13448,17,533,2000.77,5,5,5,555,Champion
13449,24,19,36.57,4,2,1,421,New Customer
13450,27,147,220.69,4,4,3,443,Need Attention
13451,26,1022,2092.46,4,5,5,455,Champion
13452,259,3,624.95,2,1,5,215,Cannot Lose Them
13453,166,40,150.77,3,3,3,333,Potential Loyalist
13454,641,23,34.19,1,2,1,121,Lost
13455,25,114,509.1,4,4,4,444,Loyal Customer
13456,18,63,217.9,5,3,3,533,Potential Loyalist
13457,689,9,14.04,1,1,1,111,Lost
13458,7,485,1230.94,5,5,5,555,Champion
13459,625,73,166.6,1,3,3,133,At Risk
13460,29,17,18.02,4,2,1,421,New Customer
13461,39,62,112.33,4,3,3,433,Potential Loyalist
13462,253,71,178.98,2,3,3,233,Hibernating
13464,58,151,564.47,4,4,5,445,Champion
13465,446,34,78.73,1,2,2,122,Hibernating
13466,184,55,150.98,3,3,3,333,Potential Loyalist
13467,11,98,267.5,5,4,4,544,Champion
13468,2,693,2866.48,5,5,5,555,Champion
13469,653,6,16.2,1,1,1,111,Lost
13470,99,10,16.5,3,1,1,311,New Customer
13471,1,254,624.17,5,5,5,555,Champion
13472,464,28,73.55,1,2,2,122,Hibernating
13473,61,70,298.09,3,3,4,334,Need Attention
13474,236,126,359.24,2,4,4,244,At Risk
13475,191,86,248.42000000000002,3,4,4,344,Loyal Customer
13476,179,106,741.24,3,4,5,345,Loyal Customer
13477,38,157,392.97,4,4,4,444,Loyal Customer
13478,469,125,486.28000000000003,1,4,4,144,Cannot Lose Them
13479,201,53,146.59,2,3,3,233,Hibernating
13480,417,41,147.18,1,3,3,133,At Risk
13481,46,224,665.77,4,5,5,455,Champion
13482,232,20,54.379999999999995,2,2,2,222,Hibernating
13483,66,10,10.559999999999999,3,1,1,311,New Customer
13484,241,39,197.9,2,3,3,233,Hibernating
13485,233,158,541.79,2,4,5,245,At Risk
13486,78,69,200.79,3,3,3,333,Potential Loyalist
13487,58,49,221.61,4,3,3,433,Potential Loyalist
13488,17,679,2365.12,5,5,5,555,Champion
13489,105,14,19.84,3,1,1,311,New Customer
13490,654,8,75.25,1,1,2,112,Lost
13491,52,261,923.13,4,5,5,455,Champion
13494,312,18,65.97,2,2,2,222,Hibernating
13495,8,133,293.3,5,4,4,544,Champion
13496,11,35,108.78999999999999,5,2,2,522,Promising
13497,283,58,176.03,2,3,3,233,Hibernating
13498,730,17,38.51,1,2,1,121,Lost
13499,18,42,89.53,5,3,2,532,Potential Loyalist
13500,23,85,302.43,4,4,4,444,Loyal Customer
13502,17,33,78.41,5,2,2,522,Promising
13503,71,189,585.17,3,5,5,355,Loyal Customer
13504,64,22,81.44,3,2,2,322,Hibernating
13506,316,81,220.49,2,4,3,243,At Risk
13507,3,162,543.38,5,4,5,545,Champion
13508,244,28,107.53,2,2,2,222,Hibernating
13509,9,49,66.28,5,3,2,532,Potential Loyalist
13510,1,289,905.4300000000001,5,5,5,555,Champion
13511,677,5,64.99000000000001,1,1,2,112,Lost
13512,261,39,121.69,2,3,3,233,Hibernating
13513,127,40,113.66,3,3,3,333,Potential Loyalist
13514,74,21,102.85,3,2,2,322,Hibernating
13515,73,76,198.02,3,4,3,343,Need Attention
13516,21,61,218.0,4,3,3,433,Potential Loyalist
13517,60,141,411.95,4,4,4,444,Loyal Customer
13518,86,36,97.53999999999999,3,2,2,322,Hibernating
13519,78,19,82.79,3,2,2,322,Hibernating
13521,1,418,769.06,5,5,5,555,Champion
13522,30,5,16.35,4,1,1,411,New Customer
13523,33,201,1191.37,4,5,5,455,Champion
13524,41,27,93.56,4,2,2,422,New Customer
13525,15,6,23.41,5,1,1,511,New Customer
13526,738,44,45.45,1,3,1,131,Lost
13527,34,443,1298.41,4,5,5,455,Champion
13529,79,15,83.98,3,1,2,312,About to Sleep
13530,634,18,36.13,1,2,1,121,Lost
13531,205,75,339.68,2,4,4,244,At Risk
13532,34,66,146.73,4,3,3,433,Potential Loyalist
13533,183,75,146.08,3,4,3,343,Need Attention
13534,2,392,1092.33,5,5,5,555,Champion
13535,403,1,8.95,2,1,1,211,Hibernating
13536,1,178,575.6800000000001,5,5,5,555,Champion
13537,426,42,136.1,1,3,3,133,At Risk
13538,43,142,613.38,4,4,5,445,Champion
13539,86,86,350.12,3,4,4,344,Loyal Customer
13540,467,32,177.52,1,2,3,123,Hibernating
13541,427,10,35.019999999999996,1,1,1,111,Lost
13542,377,331,1840.8500000000001,2,5,5,255,At Risk
13543,634,47,216.19,1,3,3,133,At Risk
13544,40,238,637.31,4,5,5,455,Champion
13545,391,54,136.12,2,3,3,233,Hibernating
13546,12,152,342.08,5,4,4,544,Champion
13547,408,44,127.78999999999999,2,3,3,233,Hibernating
13548,96,184,512.87,3,5,4,354,Loyal Customer
13549,26,59,187.44,4,3,3,433,Potential Loyalist
13550,383,42,73.14,2,3,2,232,Hibernating
13551,319,5,36.95,2,1,1,211,Hibernating
13552,66,207,756.28,3,5,5,355,Loyal Customer
13553,675,89,312.45,1,4,4,144,Cannot Lose Them
13554,380,197,795.67,2,5,5,255,At Risk
13555,74,397,1093.3,3,5,5,355,Loyal Customer
13556,429,9,18.59,1,1,1,111,Lost
13557,28,180,371.91,4,5,4,454,Champion
13558,6,169,376.12,5,4,4,544,Champion
13559,513,2,5.5,1,1,1,111,Lost
13560,7,32,95.57000000000001,5,2,2,522,Promising
13561,216,229,538.56,2,5,5,255,At Risk
13562,82,196,832.33,3,5,5,355,Loyal Customer
13563,84,49,417.13,3,3,4,334,Need Attention
13564,144,1200,4230.79,3,5,5,355,Loyal Customer
13565,19,60,116.14,5,3,3,533,Potential Loyalist
13566,41,366,649.37,4,5,5,455,Champion
13567,428,201,519.23,1,5,4,154,Cannot Lose Them
13568,173,43,130.6,3,3,3,333,Potential Loyalist
13569,17,179,466.81,5,5,4,554,Champion
13570,243,27,56.77,2,2,2,222,Hibernating
13571,13,673,1289.84,5,5,5,555,Champion
13572,206,33,148.58,2,2,3,223,Hibernating
13573,50,87,258.98,4,4,4,444,Loyal Customer
13574,411,91,197.8,2,4,3,243,At Risk
13575,23,46,98.8,4,3,2,432,Potential Loyalist
13576,10,268,945.36,5,5,5,555,Champion
13577,25,168,549.98,4,4,5,445,Champion
13578,409,9,17.73,2,1,1,211,Hibernating
13579,15,81,289.4,5,4,4,544,Champion
13580,406,5,46.150000000000006,2,1,1,211,Hibernating
13581,309,33,93.19,2,2,2,222,Hibernating
13582,390,11,31.490000000000002,2,1,1,211,Hibernating
13583,156,96,228.721,3,4,4,344,Loyal Customer
13584,307,80,193.60999999999999,2,4,3,243,At Risk
13585,531,39,58.74,1,3,2,132,Hibernating
13586,541,20,76.79,1,2,2,122,Hibernating
13587,64,30,116.19,3,2,3,323,Potential Loyalist
13588,16,174,239.51,5,5,4,554,Champion
13589,15,52,368.07,5,3,4,534,Need Attention
13590,11,406,945.34,5,5,5,555,Champion
13591,65,101,429.48,3,4,4,344,Loyal Customer
13592,36,16,100.16,4,1,2,412,New Customer
13593,108,408,1599.09,3,5,5,355,Loyal Customer
13594,53,33,82.42999999999999,4,2,2,422,New Customer
13595,517,143,435.96,1,4,4,144,Cannot Lose Them
13596,6,146,348.12,5,4,4,544,Champion
13597,400,17,37.910000000000004,2,2,1,221,About to Sleep
13598,47,92,260.4,4,4,4,444,Loyal Customer
13599,1,392,1023.58,5,5,5,555,Champion
13600,312,41,114.67,2,3,3,233,Hibernating
13601,45,185,405.71,4,5,4,454,Champion
13602,65,58,167.92000000000002,3,3,3,333,Potential Loyalist
13603,26,27,57.02,4,2,2,422,New Customer
13604,659,21,115.81,1,2,3,123,Hibernating
13605,387,53,102.19,2,3,2,232,Hibernating
13606,29,40,93.77,4,3,2,432,Potential Loyalist
13607,40,121,404.85,4,4,4,444,Loyal Customer
13608,541,34,77.05,1,2,2,122,Hibernating
13609,593,7,92.35,1,1,2,112,Lost
13610,12,399,1262.8700000000001,5,5,5,555,Champion
13611,89,226,605.09,3,5,5,355,Loyal Customer
13612,633,50,169.98,1,3,3,133,At Risk
13613,453,59,234.35,1,3,4,134,At Risk
13614,24,264,1045.94,4,5,5,455,Champion
13615,319,367,1688.54,2,5,5,255,At Risk
13616,568,35,107.89999999999999,1,2,2,122,Hibernating
13617,40,107,371.81,4,4,4,444,Loyal Customer
13618,174,13,13.46,3,1,1,311,New Customer
13619,545,45,149.49,1,3,3,133,At Risk
13620,528,5,12.52,1,1,1,111,Lost
13621,117,19,21.45,3,2,1,321,About to Sleep
13622,696,32,110.73,1,2,3,123,Hibernating
13623,31,284,963.74,4,5,5,455,Champion
13624,388,22,61.33,2,2,2,222,Hibernating
13625,597,21,113.71000000000001,1,2,3,123,Hibernating
13626,253,44,164.01,2,3,3,233,Hibernating
13627,59,129,387.55,4,4,4,444,Loyal Customer
13628,676,16,66.17,1,1,2,112,Lost
13629,23,87,184.27,4,4,3,443,Need Attention
13630,5,71,142.22,5,3,3,533,Potential Loyalist
13631,100,11,67.77,3,1,2,312,About to Sleep
13632,25,220,739.89,4,5,5,455,Champion
13634,33,446,1596.47,4,5,5,455,Champion
13635,68,162,371.64,3,4,4,344,Loyal Customer
13636,37,63,238.48,4,3,4,434,Need Attention
13637,52,99,235.85,4,4,4,444,Loyal Customer
13638,16,8,23.94,5,1,1,511,New Customer
13639,74,59,94.19,3,3,2,332,Hibernating
13640,611,4,15.0,1,1,1,111,Lost
13641,641,44,152.42000000000002,1,3,3,133,At Risk
13642,216,105,307.15,2,4,4,244,At Risk
13643,31,102,388.16,4,4,4,444,Loyal Customer
13644,16,146,444.28000000000003,5,4,4,544,Champion
13645,120,5,16.849999999999998,3,1,1,311,New Customer
13646,400,58,255.55,2,3,4,234,At Risk
13647,10,139,456.7,5,4,4,544,Champion
13648,400,106,307.82,2,4,4,244,At Risk
13649,257,108,395.92,2,4,4,244,At Risk
13650,17,172,547.04,5,4,5,545,Champion
13651,35,14,106.8,4,1,2,412,New Customer
13652,46,141,371.36,4,4,4,444,Loyal Customer
13653,488,9,25.05,1,1,1,111,Lost
13654,43,329,754.08,4,5,5,455,Champion
13655,114,119,400.31,3,4,4,344,Loyal Customer
13656,165,87,194.14,3,4,3,343,Need Attention
13657,11,16,47.89,5,1,2,512,New Customer
13658,10,237,1008.48,5,5,5,555,Champion
13659,206,274,1076.69,2,5,5,255,At Risk
13660,400,40,197.22,2,3,3,233,Hibernating
13661,603,17,68.77,1,2,2,122,Hibernating
13662,86,136,539.18,3,4,5,345,Loyal Customer
13663,179,99,379.48,3,4,4,344,Loyal Customer
13665,386,106,215.0,2,4,3,243,At Risk
13666,60,19,74.15,4,2,2,422,New Customer
13667,149,83,206.65,3,4,3,343,Need Attention
13668,3,756,2569.51,5,5,5,555,Champion
13669,51,14,31.01,4,1,1,411,New Customer
13670,75,25,46.92,3,2,1,321,About to Sleep
13671,395,64,123.65,2,3,3,233,Hibernating
13672,301,18,67.67,2,2,2,222,Hibernating
13673,19,60,205.14,5,3,3,533,Potential Loyalist
13674,433,14,58.489999999999995,1,1,2,112,Lost
13675,151,25,47.57,3,2,2,322,Hibernating
13676,539,13,49.85,1,1,2,112,Lost
13677,405,106,370.07,2,4,4,244,At Risk
13678,152,16,6.3,3,1,1,311,New Customer
13679,494,50,148.02,1,3,3,133,At Risk
13680,1,646,1744.4,5,5,5,555,Champion
13681,18,57,165.44,5,3,3,533,Potential Loyalist
13682,187,3,21.25,3,1,1,311,New Customer
13683,458,10,17.3,1,1,1,111,Lost
13684,286,108,241.87,2,4,4,244,At Risk
13685,3,39,27.330000000000002,5,3,1,531,Potential Loyalist
13686,183,34,50.43,3,2,2,322,Hibernating
13687,438,45,6.8100000000000005,1,3,1,131,Lost
13688,635,5,22.75,1,1,1,111,Lost
13689,63,9,15.45,3,1,1,311,New Customer
13690,59,9,53.75,4,1,2,412,New Customer
13691,396,54,113.61,2,3,3,233,Hibernating
13692,25,96,227.46,4,4,3,443,Need Attention
13693,374,106,442.95,2,4,4,244,At Risk
13694,4,1519,2529.04,5,5,5,555,Champion
13695,31,96,245.66,4,4,4,444,Loyal Customer
13696,422,24,111.25999999999999,1,2,3,123,Hibernating
13697,39,12,16.72,4,1,1,411,New Customer
13698,597,38,130.42000000000002,1,3,3,133,At Risk
13699,155,37,210.75,3,3,3,333,Potential Loyalist
13700,26,240,372.21,4,5,4,454,Champion
13701,447,9,20.45,1,1,1,111,Lost
13702,446,5,11.89,1,1,1,111,Lost
13703,318,37,126.91,2,3,3,233,Hibernating
13704,5,134,446.06,5,4,4,544,Champion
13705,8,74,320.4,5,3,4,534,Need Attention
13706,303,38,167.17,2,3,3,233,Hibernating
13707,267,155,455.96,2,4,4,244,At Risk
13708,271,49,98.33,2,3,2,232,Hibernating
13709,4,407,1452.76,5,5,5,555,Champion
13710,32,15,24.72,4,1,1,411,New Customer
13711,219,92,389.77,2,4,4,244,At Risk
13712,247,33,91.79,2,2,2,222,Hibernating
13713,408,80,231.31,2,4,4,244,At Risk
13714,465,30,109.05,1,2,2,122,Hibernating
13715,281,512,1182.06,2,5,5,255,At Risk
13716,269,21,29.81,2,2,1,221,About to Sleep
13717,32,124,287.93,4,4,4,444,Loyal Customer
13718,246,12,66.35,2,1,2,212,Hibernating
13719,15,248,767.48,5,5,5,555,Champion
13720,117,43,136.7,3,3,3,333,Potential Loyalist
13721,36,42,95.63,4,3,2,432,Potential Loyalist
13722,132,189,628.52,3,5,5,355,Loyal Customer
13723,217,58,197.51,2,3,3,233,Hibernating
13724,637,42,90.18,1,3,2,132,Hibernating
13725,50,104,450.95,4,4,4,444,Loyal Customer
13726,39,42,45.199999999999996,4,3,1,431,Potential Loyalist
13727,29,83,493.68,4,4,4,444,Loyal Customer
13728,37,164,816.14,4,4,5,445,Champion
13729,436,39,140.52,1,3,3,133,At Risk
13730,136,43,139.24,3,3,3,333,Potential Loyalist
13731,219,38,163.0,2,3,3,233,Hibernating
13732,28,33,52.14,4,2,2,422,New Customer
13733,411,29,81.72,2,2,2,222,Hibernating
13734,509,27,204.48000000000002,1,2,3,123,Hibernating
13735,25,647,2196.32,4,5,5,455,Champion
13736,5,554,1379.09,5,5,5,555,Champion
13737,200,30,115.46000000000001,2,2,3,223,Hibernating
13738,396,89,234.45,2,4,4,244,At Risk
13739,18,6,26.5,5,1,1,511,New Customer
13740,241,94,315.86,2,4,4,244,At Risk
13741,72,34,177.67,3,2,3,323,Potential Loyalist
13742,17,313,1294.94,5,5,5,555,Champion
13743,3,41,45.93,5,3,1,531,Potential Loyalist
13744,95,63,115.35,3,3,3,333,Potential Loyalist
13745,162,56,49.95,3,3,2,332,Hibernating
13746,414,9,31.17,1,1,1,111,Lost
13747,374,5,23.45,2,1,1,211,Hibernating
13748,96,58,183.82,3,3,3,333,Potential Loyalist
13750,54,75,304.77,4,4,4,444,Loyal Customer
13751,288,9,31.770000000000003,2,1,1,211,Hibernating
13752,124,94,324.08,3,4,4,344,Loyal Customer
13753,288,80,150.73,2,4,3,243,At Risk
13754,152,21,58.9,3,2,2,322,Hibernating
13755,4,321,999.29,5,5,5,555,Champion
13756,2,343,976.0500000000001,5,5,5,555,Champion
13757,675,8,27.77,1,1,1,111,Lost
13758,12,285,967.54,5,5,5,555,Champion
13759,33,25,84.07,4,2,2,422,New Customer
13760,54,119,321.49,4,4,4,444,Loyal Customer
13761,50,122,348.89,4,4,4,444,Loyal Customer
13762,219,35,42.17,2,2,1,221,About to Sleep
13763,63,50,123.53,3,3,3,333,Potential Loyalist
13764,71,370,949.62,3,5,5,355,Loyal Customer
13765,653,17,67.681,1,2,2,122,Hibernating
13766,495,17,35.26,1,2,1,121,Lost
13767,2,764,2859.34,5,5,5,555,Champion
13768,727,33,113.74000000000001,1,2,3,123,Hibernating
13769,2,275,950.94,5,5,5,555,Champion
13770,422,48,165.66,1,3,3,133,At Risk
13771,64,216,614.95,3,5,5,355,Loyal Customer
13772,34,567,1662.21,4,5,5,455,Champion
13773,397,19,50.120000000000005,2,2,2,222,Hibernating
13774,82,22,72.4,3,2,2,322,Hibernating
13775,591,63,196.88,1,3,3,133,At Risk
13776,428,2,623.98,1,1,5,115,Cannot Lose Them
13777,1,356,811.75,5,5,5,555,Champion
13778,103,44,169.68,3,3,3,333,Potential Loyalist
13779,516,27,108.75,1,2,2,122,Hibernating
13780,7,98,250.55,5,4,4,544,Champion
13781,251,57,218.81,2,3,3,233,Hibernating
13782,13,238,905.39,5,5,5,555,Champion
13783,488,10,5.59,1,1,1,111,Lost
13784,10,43,135.56,5,3,3,533,Potential Loyalist
13785,429,30,168.92,1,2,3,123,Hibernating
13786,367,116,302.05,2,4,4,244,At Risk
13787,76,86,253.48,3,4,4,344,Loyal Customer
13788,505,1,3.75,1,1,1,111,Lost
13789,388,18,18.64,2,2,1,221,About to Sleep
13790,4,45,34.73,5,3,1,531,Potential Loyalist
13791,128,11,13.709999999999999,3,1,1,311,New Customer
13792,66,23,93.55,3,2,2,322,Hibernating
13793,647,7,13.55,1,1,1,111,Lost
13794,547,9,32.99,1,1,1,111,Lost
13795,388,29,52.96,2,2,2,222,Hibernating
13796,499,22,50.55,1,2,2,122,Hibernating
13797,437,78,288.8,1,4,4,144,Cannot Lose Them
13798,1,721,1655.35,5,5,5,555,Champion
13799,117,106,275.06,3,4,4,344,Loyal Customer
13800,310,73,195.12,2,3,3,233,Hibernating
13801,67,23,90.95,3,2,2,322,Hibernating
13802,139,448,1292.51,3,5,5,355,Loyal Customer
13803,255,78,213.97,2,4,3,243,At Risk
13804,31,167,501.98,4,4,4,444,Loyal Customer
13805,52,13,7.71,4,1,1,411,New Customer
13806,64,10,52.33,3,1,2,312,About to Sleep
13807,367,25,174.75,2,2,3,223,Hibernating
13808,6,76,285.24,5,4,4,544,Champion
13818,430,5,6.72,1,1,1,111,Lost
13819,302,101,211.79,2,4,3,243,At Risk
13820,418,89,253.04,1,4,4,144,Cannot Lose Them
13821,145,204,715.61,3,5,5,355,Loyal Customer
13822,6,96,171.89,5,4,3,543,Loyal Customer
13823,19,163,766.29,5,4,5,545,Champion
13824,33,100,286.38,4,4,4,444,Loyal Customer
13825,622,40,110.3,1,3,3,133,At Risk
13826,176,10,57.3,3,1,2,312,About to Sleep
13827,58,92,347.46,4,4,4,444,Loyal Customer
13828,22,15,28.57,4,1,1,411,New Customer
13829,421,1,8.5,1,1,1,111,Lost
13830,582,11,78.95,1,1,2,112,Lost
13831,16,182,817.69,5,5,5,555,Champion
13832,19,55,144.69,5,3,3,533,Potential Loyalist
13833,159,44,206.39000000000001,3,3,3,333,Potential Loyalist
13834,577,16,91.59,1,1,2,112,Lost
13835,25,71,266.63,4,3,4,434,Need Attention
13836,399,31,125.06,2,2,3,223,Hibernating
13837,212,18,37.11,2,2,1,221,About to Sleep
13838,6,403,1240.56,5,5,5,555,Champion
13839,486,7,39.45,1,1,1,111,Lost
13840,416,40,114.98,1,3,3,133,At Risk
13841,253,1,0.85,2,1,1,211,Hibernating
13842,59,335,1403.77,4,5,5,455,Champion
13843,381,18,70.5,2,2,2,222,Hibernating
13844,11,20,49.21,5,2,2,522,Promising
13845,65,9,17.59,3,1,1,311,New Customer
13846,25,81,255.64,4,4,4,444,Loyal Customer
13847,720,19,112.69,1,2,3,123,Hibernating
13848,92,10,3.91,3,1,1,311,New Customer
13849,52,220,804.18,4,5,5,455,Champion
13850,129,93,224.93,3,4,3,343,Need Attention
13851,96,140,373.15000000000003,3,4,4,344,Loyal Customer
13852,611,11,41.15,1,1,1,111,Lost
13853,57,23,104.56,4,2,2,422,New Customer
13854,9,178,773.41,5,5,5,555,Champion
13855,501,73,229.99,1,3,4,134,At Risk
13856,169,54,193.37,3,3,3,333,Potential Loyalist
13857,393,128,274.89,2,4,4,244,At Risk
13858,57,11,47.69,4,1,2,412,New Customer
13859,326,36,156.76,2,2,3,223,Hibernating
13860,1,76,267.11,5,4,4,544,Champion
13861,429,21,58.19,1,2,2,122,Hibernating
13862,18,160,278.46,5,4,4,544,Champion
13863,248,70,307.27,2,3,4,234,At Risk
13864,386,1,3.45,2,1,1,211,Hibernating
13865,58,30,117.07,4,2,3,423,Potential Loyalist
13866,74,7,23.630000000000003,3,1,1,311,New Customer
13867,31,60,239.74,4,3,4,434,Need Attention
13868,7,33,61.19,5,2,2,522,Promising
13869,123,838,2508.21,3,5,5,355,Loyal Customer
13870,2,241,588.21,5,5,5,555,Champion
13871,23,402,1484.1,4,5,5,455,Champion
13872,527,57,241.49,1,3,4,134,At Risk
13873,120,60,276.33,3,3,4,334,Need Attention
13874,358,69,260.33,2,3,4,234,At Risk
13875,54,270,904.3100000000001,4,5,5,455,Champion
13876,64,7,35.8,3,1,1,311,New Customer
13877,86,23,56.21,3,2,2,322,Hibernating
13878,55,102,459.8,4,4,4,444,Loyal Customer
13879,646,25,81.81,1,2,2,122,Hibernating
13880,21,223,566.45,4,5,5,455,Champion
13881,3,457,1272.86,5,5,5,555,Champion
13882,3,65,219.82,5,3,3,533,Potential Loyalist
13883,11,316,1013.36,5,5,5,555,Champion
13884,7,182,635.57,5,5,5,555,Champion
13885,189,28,110.9,3,2,3,323,Potential Loyalist
13886,71,16,60.88,3,1,2,312,About to Sleep
13887,204,19,73.23,2,2,2,222,Hibernating
13888,120,171,716.34,3,4,5,345,Loyal Customer
13889,93,83,243.02,3,4,4,344,Loyal Customer
13890,1,173,559.88,5,4,5,545,Champion
